comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_psychosomatic,Gewichtszunahme,23,14,37,0.2607,0.1776,0.0832,0.5346,1.3173,direct,88221,78851
direct_vs_group_psychosomatic,darüber,31,20,51,0.3514,0.2536,0.0977,0.4577,1.3168,direct,88221,78851
direct_vs_group_psychosomatic,2x,18,23,41,0.204,0.2917,-0.0877,-0.5071,1.3019,group,88221,78851
direct_vs_group_psychosomatic,17Uhr,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Abschlussrunde,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Alternative,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Antikörper,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Arbeiten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Aufenthalten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Ausdruck,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Bedenken,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Berichtete,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Berücksichtigung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Biografie,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Biopsie,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Blutung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Brust,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,CFS,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Dabei,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Defizite,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Einheit,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Einzeltherapeutin,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Ergänzungen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Erklärung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Erlebnisse,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Exposition,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,FD,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Geht,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Gewissen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Grenze,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Herzlich,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Herzliche,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Husten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Hämangiome,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Ihnen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Insulinschema,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Kalorienmenge,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Kombi,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Konflikten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Krankengeld,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Kreis,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Körper,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Langweile,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Leucos,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Literatur,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Messungen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Mitarbeiter,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Motivation,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Musikraum,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Myalgien,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Müdigkeit,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Nahrungsergänzungsmittel,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Paargespräch,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Pankreatitis,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Paracetamol,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Partners,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Perspektive,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Phys,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Physio,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Physiotherapie,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Rheuma,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Rückkehr,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Schuldgefühlen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Seit,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Sektorpsychiatrie,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Serum,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Sicherheit,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Steht,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Thorax,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Umzug,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Verletzung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Verschiebung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Vortrag,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Wichtig,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Wiederholung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Wohnung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Zahlung,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Zufuhr,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Zusammenbruch,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,absagen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,adäquat,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,akzeptiert,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,angebracht,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,angegriffen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,angestiegen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,anstelle,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,ausgelöst,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,bedeutet,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,befindet,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,bekanntem,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,bemüht,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,benannt,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,benannte,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,beschreibt,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,beschweren,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,bestehen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,cm,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,dissoziativen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,distanzieren,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,dringenden,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,durchrufen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,eingebunden,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,eingenommen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,einiges,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,emotionalen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,empfehle,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,entlastet,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,erhöhtem,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,froh,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,gegebenenfalls,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,gelben,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,gelernten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,genügend,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,geplanten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,heftig,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,heuet,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,iPads,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,insb,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,jeder,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,kalium,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,klare,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,korrekt,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,kraftlos,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,kritischen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,körperlich,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,langer,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,legte,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,lt,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,mitgeben,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,mitgekommen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,mitgemacht,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,mittwochs,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,nachdenken,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,nervös,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,neurochirurgisches,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,nächtliche,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,operiert,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,p,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,poststationären,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,profitiere,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,psychotisch,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,r,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,rechten,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,schwach,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,schwerer,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,sortiert,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,soziale,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,teilw,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,trauen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,unauffälliger,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,ungünstig,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,use,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,verlieren,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,verunsichert,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,voran,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,vorgehen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,vormittags,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,zeitweise,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,Ärzt,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,ähnlichen,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,ärgerlich,1,3,4,0.0113,0.038,-0.0267,-1.3844,1.2837,group,88221,78851
direct_vs_group_psychosomatic,vereinbart,19,24,43,0.2154,0.3044,-0.089,-0.4913,1.2796,group,88221,78851
direct_vs_group_psychosomatic,wg,16,9,25,0.1814,0.1141,0.0672,0.6345,1.2792,direct,88221,78851
direct_vs_group_psychosomatic,Minuten,9,13,22,0.102,0.1649,-0.0629,-0.669,1.2498,group,88221,78851
direct_vs_group_psychosomatic,E,50,35,85,0.5668,0.4439,0.1229,0.3465,1.2445,direct,88221,78851
direct_vs_group_psychosomatic,Frage,55,39,94,0.6234,0.4946,0.1288,0.3286,1.2363,direct,88221,78851
direct_vs_group_psychosomatic,AID,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,Bulimie,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,Informationen,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,Schlaganfall,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,Va,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,Zur,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,biografische,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,gemeinsamen,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,häufig,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,interessant,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,kümmere,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,persönlich,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,profitieren,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,schwergradig,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,versuch,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,visite,7,3,10,0.0793,0.038,0.0413,0.9375,1.228,direct,88221,78851
direct_vs_group_psychosomatic,10,81,60,141,0.9181,0.7609,0.1572,0.2679,1.2255,direct,88221,78851
direct_vs_group_psychosomatic,Pt,13,7,20,0.1474,0.0888,0.0586,0.686,1.2173,direct,88221,78851
direct_vs_group_psychosomatic,Stationsruhe,13,7,20,0.1474,0.0888,0.0586,0.686,1.2173,direct,88221,78851
direct_vs_group_psychosomatic,ganze,13,7,20,0.1474,0.0888,0.0586,0.686,1.2173,direct,88221,78851
direct_vs_group_psychosomatic,Mittwoch,76,56,132,0.8615,0.7102,0.1513,0.2752,1.2121,direct,88221,78851
direct_vs_group_psychosomatic,Hashtag_Frau,4,7,11,0.0453,0.0888,-0.0434,-0.899,1.2001,group,88221,78851
direct_vs_group_psychosomatic,Könnte,4,7,11,0.0453,0.0888,-0.0434,-0.899,1.2001,group,88221,78851
direct_vs_group_psychosomatic,Stelle,4,7,11,0.0453,0.0888,-0.0434,-0.899,1.2001,group,88221,78851
direct_vs_group_psychosomatic,Symptomen,4,7,11,0.0453,0.0888,-0.0434,-0.899,1.2001,group,88221,78851
direct_vs_group_psychosomatic,damals,4,7,11,0.0453,0.0888,-0.0434,-0.899,1.2001,group,88221,78851
direct_vs_group_psychosomatic,wollten,4,7,11,0.0453,0.0888,-0.0434,-0.899,1.2001,group,88221,78851
direct_vs_group_psychosomatic,Mittagessen,10,14,24,0.1134,0.1776,-0.0642,-0.6277,1.1945,group,88221,78851
direct_vs_group_psychosomatic,drauf,10,14,24,0.1134,0.1776,-0.0642,-0.6277,1.1945,group,88221,78851
direct_vs_group_psychosomatic,nächster,10,14,24,0.1134,0.1776,-0.0642,-0.6277,1.1945,group,88221,78851
direct_vs_group_psychosomatic,worden,10,14,24,0.1134,0.1776,-0.0642,-0.6277,1.1945,group,88221,78851
direct_vs_group_psychosomatic,haben,176,139,315,1.995,1.7628,0.2322,0.1774,1.1939,direct,88221,78851
direct_vs_group_psychosomatic,Ernährung,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,Rekonsil,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,austauschen,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,davor,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,her,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,jemanden,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,planen,10,5,15,0.1134,0.0634,0.0499,0.7709,1.1848,direct,88221,78851
direct_vs_group_psychosomatic,weiter,59,64,123,0.6688,0.8117,-0.1429,-0.2784,1.1522,group,88221,78851
direct_vs_group_psychosomatic,mehr,147,115,262,1.6663,1.4584,0.2078,0.1908,1.1504,direct,88221,78851
direct_vs_group_psychosomatic,Diagnostik,11,15,26,0.1247,0.1902,-0.0655,-0.5926,1.1489,group,88221,78851
direct_vs_group_psychosomatic,Quetiapin,11,15,26,0.1247,0.1902,-0.0655,-0.5926,1.1489,group,88221,78851
direct_vs_group_psychosomatic,hätten,11,15,26,0.1247,0.1902,-0.0655,-0.5926,1.1489,group,88221,78851
direct_vs_group_psychosomatic,lassen,34,39,73,0.3854,0.4946,-0.1092,-0.3572,1.1341,group,88221,78851
direct_vs_group_psychosomatic,bzgl,35,40,75,0.3967,0.5073,-0.1106,-0.3521,1.1313,group,88221,78851
direct_vs_group_psychosomatic,Zimmer,42,47,89,0.4761,0.5961,-0.12,-0.3225,1.1229,group,88221,78851
direct_vs_group_psychosomatic,euch,12,16,28,0.136,0.2029,-0.0669,-0.5625,1.1107,group,88221,78851
direct_vs_group_psychosomatic,mein,25,16,41,0.2834,0.2029,0.0805,0.466,1.1104,direct,88221,78851
direct_vs_group_psychosomatic,nehmen,43,30,73,0.4874,0.3805,0.1069,0.3502,1.0977,direct,88221,78851
direct_vs_group_psychosomatic,z,43,30,73,0.4874,0.3805,0.1069,0.3502,1.0977,direct,88221,78851
direct_vs_group_psychosomatic,frei,13,17,30,0.1474,0.2156,-0.0682,-0.5364,1.0786,group,88221,78851
direct_vs_group_psychosomatic,Auf,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,Gewalt,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,Gewichtsziel,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,Person,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,diesbezüglich,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,einfügen,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,erlebt,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,interessiert,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,kontrollieren,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,ziehen,5,8,13,0.0567,0.1015,-0.0448,-0.79,1.0764,group,88221,78851
direct_vs_group_psychosomatic,anbieten,14,8,22,0.1587,0.1015,0.0572,0.6085,1.0529,direct,88221,78851
direct_vs_group_psychosomatic,gemeinsam,14,8,22,0.1587,0.1015,0.0572,0.6085,1.0529,direct,88221,78851
