comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_nonadjacent,Essanfälle,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Falle,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Feiertage,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Freunde,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,KG,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Obesity,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,PMR,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Panik,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Pieper,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Prozedere,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Prozesse,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Schmerzpatient,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Schritt,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Strategie,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Sz,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Trennung,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Wichtig,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Wird,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Wissen,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,Zusammenfassung,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,beschreibt,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,bevorzugen,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,dissoziative,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,einhalten,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,einiges,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,empfunden,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,folgendes,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,gefallen,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,genutzt,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,gestalten,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,gewartet,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,hierunter,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,kleiner,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,konzentrieren,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,mangelnde,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,probiert,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,r,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,sofern,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,starken,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,tragen,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,traumatische,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,ungünstig,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,voran,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,wenige,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,wieviel,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,zeitlich,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,äußern,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,überprüfen,1,5,6,0.0113,0.0575,-0.0461,-1.8945,2.967,group,88221,87002
direct_vs_group_nonadjacent,stationären,10,19,29,0.1134,0.2184,-0.105,-0.9132,2.9664,group,88221,87002
direct_vs_group_nonadjacent,etc,20,32,52,0.2267,0.3678,-0.1411,-0.6849,2.9638,group,88221,87002
direct_vs_group_nonadjacent,Vater,13,23,36,0.1474,0.2644,-0.117,-0.8198,2.9555,group,88221,87002
direct_vs_group_nonadjacent,reduziert,13,23,36,0.1474,0.2644,-0.117,-0.8198,2.9555,group,88221,87002
direct_vs_group_nonadjacent,selbst,35,50,85,0.3967,0.5747,-0.178,-0.5285,2.8738,group,88221,87002
direct_vs_group_nonadjacent,Essstörungsgruppe,12,5,17,0.136,0.0575,0.0786,1.1644,2.8733,direct,88221,87002
direct_vs_group_nonadjacent,draußen,12,5,17,0.136,0.0575,0.0786,1.1644,2.8733,direct,88221,87002
direct_vs_group_nonadjacent,geklärt,12,5,17,0.136,0.0575,0.0786,1.1644,2.8733,direct,88221,87002
direct_vs_group_nonadjacent,Alzheimerdemenz,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Beginnende,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Einsicht,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Entlassungsbrief,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Kaffee,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Konzentration/Gedächtnis,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Oberbauch,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Tipp,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Volumenminderung,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Vorbeireden,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Zugang,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,abgelaufen,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,ausgedruckt,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,eigenständigen,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,einstellbarem,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,eventuell,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,frag,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,freigeben,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,komplexer,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,massiver,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,mögliche,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,nachmittag,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,parietaler,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,schlimm,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,team,7,2,9,0.0793,0.023,0.0564,1.5649,2.8728,direct,88221,87002
direct_vs_group_nonadjacent,Befunde,15,7,22,0.17,0.0805,0.0896,1.0272,2.8666,direct,88221,87002
direct_vs_group_nonadjacent,gelegt,15,7,22,0.17,0.0805,0.0896,1.0272,2.8666,direct,88221,87002
direct_vs_group_nonadjacent,tun,15,7,22,0.17,0.0805,0.0896,1.0272,2.8666,direct,88221,87002
direct_vs_group_nonadjacent,wären,15,7,22,0.17,0.0805,0.0896,1.0272,2.8666,direct,88221,87002
direct_vs_group_nonadjacent,Symptomatik,21,33,54,0.238,0.3793,-0.1413,-0.6599,2.8586,group,88221,87002
direct_vs_group_nonadjacent,Anforderungen,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Behandlungsvereinbarung,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Einschränkungen,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Epicondylitis,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Früh,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Gern,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Hintergründe,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Kalender,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Korrektur,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Krücken,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Medikamente,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Muss,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Möchtest,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Nahrungssteigerung,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Schreibst,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Schulterstützen,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Stationsärztin,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Tabelle,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Tel,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,Terminvereinbarung,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,aufpassen,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,auftritt,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,betreut,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,einmalig,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,freie,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,gespiegelt,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,herzlichen,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,komm,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,leben,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,markiert,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,mist,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,na,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,regulär,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,schaust,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,schreibst,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,verträgt,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,zugeordnet,5,1,6,0.0567,0.0115,0.0452,1.8544,2.8557,direct,88221,87002
direct_vs_group_nonadjacent,außerdem,22,12,34,0.2494,0.1379,0.1114,0.8279,2.8476,direct,88221,87002
direct_vs_group_nonadjacent,drin,22,12,34,0.2494,0.1379,0.1114,0.8279,2.8476,direct,88221,87002
direct_vs_group_nonadjacent,Ausschluss,8,16,24,0.0907,0.1839,-0.0932,-0.977,2.8309,group,88221,87002
direct_vs_group_nonadjacent,zeigen,8,16,24,0.0907,0.1839,-0.0932,-0.977,2.8309,group,88221,87002
direct_vs_group_nonadjacent,gelaufen,35,22,57,0.3967,0.2529,0.1439,0.6378,2.813,direct,88221,87002
direct_vs_group_nonadjacent,Zeit,98,75,173,1.1108,0.862,0.2488,0.3636,2.7552,direct,88221,87002
direct_vs_group_nonadjacent,CRP,4,10,14,0.0453,0.1149,-0.0696,-1.2425,2.7407,group,88221,87002
direct_vs_group_nonadjacent,Skills,4,10,14,0.0453,0.1149,-0.0696,-1.2425,2.7407,group,88221,87002
direct_vs_group_nonadjacent,Versorgung,4,10,14,0.0453,0.1149,-0.0696,-1.2425,2.7407,group,88221,87002
direct_vs_group_nonadjacent,Viele,4,10,14,0.0453,0.1149,-0.0696,-1.2425,2.7407,group,88221,87002
direct_vs_group_nonadjacent,hinsichtlich,4,10,14,0.0453,0.1149,-0.0696,-1.2425,2.7407,group,88221,87002
direct_vs_group_nonadjacent,spürbar,4,10,14,0.0453,0.1149,-0.0696,-1.2425,2.7407,group,88221,87002
direct_vs_group_nonadjacent,Verlegung,6,13,19,0.068,0.1494,-0.0814,-1.0745,2.739,group,88221,87002
direct_vs_group_nonadjacent,isst,6,13,19,0.068,0.1494,-0.0814,-1.0745,2.739,group,88221,87002
direct_vs_group_nonadjacent,min,6,13,19,0.068,0.1494,-0.0814,-1.0745,2.739,group,88221,87002
direct_vs_group_nonadjacent,stark,6,13,19,0.068,0.1494,-0.0814,-1.0745,2.739,group,88221,87002
direct_vs_group_nonadjacent,anderes,19,10,29,0.2154,0.1149,0.1004,0.873,2.7159,direct,88221,87002
direct_vs_group_nonadjacent,e,19,10,29,0.2154,0.1149,0.1004,0.873,2.7159,direct,88221,87002
direct_vs_group_nonadjacent,passen,19,10,29,0.2154,0.1149,0.1004,0.873,2.7159,direct,88221,87002
direct_vs_group_nonadjacent,müssen,41,27,68,0.4647,0.3103,0.1544,0.5736,2.7116,direct,88221,87002
direct_vs_group_nonadjacent,sagt,23,13,36,0.2607,0.1494,0.1113,0.7796,2.6773,direct,88221,87002
direct_vs_group_nonadjacent,Anspannung,15,25,40,0.17,0.2873,-0.1173,-0.7383,2.6678,group,88221,87002
direct_vs_group_nonadjacent,Infos,15,25,40,0.17,0.2873,-0.1173,-0.7383,2.6678,group,88221,87002
direct_vs_group_nonadjacent,wieder,176,205,381,1.995,2.3563,-0.3613,-0.2395,2.6314,group,88221,87002
direct_vs_group_nonadjacent,könnt,9,17,26,0.102,0.1954,-0.0934,-0.9014,2.6145,group,88221,87002
direct_vs_group_nonadjacent,Gefühle,12,21,33,0.136,0.2414,-0.1054,-0.8025,2.6127,group,88221,87002
direct_vs_group_nonadjacent,Ort,66,48,114,0.7481,0.5517,0.1964,0.4353,2.6091,direct,88221,87002
direct_vs_group_nonadjacent,Einzelgespräch,16,8,24,0.1814,0.092,0.0894,0.9369,2.6082,direct,88221,87002
direct_vs_group_nonadjacent,gehört,16,8,24,0.1814,0.092,0.0894,0.9369,2.6082,direct,88221,87002
direct_vs_group_nonadjacent,nie,10,4,14,0.1134,0.046,0.0674,1.2023,2.5738,direct,88221,87002
direct_vs_group_nonadjacent,wobei,10,4,14,0.1134,0.046,0.0674,1.2023,2.5738,direct,88221,87002
direct_vs_group_nonadjacent,des,87,108,195,0.9862,1.2414,-0.2552,-0.3304,2.5676,group,88221,87002
direct_vs_group_nonadjacent,ein,343,298,641,3.888,3.4252,0.4628,0.1825,2.5666,direct,88221,87002
direct_vs_group_nonadjacent,jeden,28,17,45,0.3174,0.1954,0.122,0.6835,2.5655,direct,88221,87002
direct_vs_group_nonadjacent,zusammen,28,17,45,0.3174,0.1954,0.122,0.6835,2.5655,direct,88221,87002
direct_vs_group_nonadjacent,vorher,20,31,51,0.2267,0.3563,-0.1296,-0.6398,2.5468,group,88221,87002
direct_vs_group_nonadjacent,sind,130,104,234,1.4736,1.1954,0.2782,0.3005,2.5444,direct,88221,87002
direct_vs_group_nonadjacent,Sorge,13,6,19,0.1474,0.069,0.0784,1.0344,2.5442,direct,88221,87002
direct_vs_group_nonadjacent,Vertrag,13,6,19,0.1474,0.069,0.0784,1.0344,2.5442,direct,88221,87002
direct_vs_group_nonadjacent,Land,7,14,21,0.0793,0.1609,-0.0816,-0.9712,2.477,group,88221,87002
direct_vs_group_nonadjacent,Psychoedukation,7,14,21,0.0793,0.1609,-0.0816,-0.9712,2.477,group,88221,87002
direct_vs_group_nonadjacent,to,7,14,21,0.0793,0.1609,-0.0816,-0.9712,2.477,group,88221,87002
direct_vs_group_nonadjacent,im,516,560,1076,5.8489,6.4366,-0.5877,-0.138,2.464,group,88221,87002
direct_vs_group_nonadjacent,dabei,56,40,96,0.6348,0.4598,0.175,0.4603,2.4612,direct,88221,87002
direct_vs_group_nonadjacent,E,50,35,85,0.5668,0.4023,0.1645,0.4884,2.4564,direct,88221,87002
direct_vs_group_nonadjacent,Am,21,32,53,0.238,0.3678,-0.1298,-0.6162,2.4553,group,88221,87002
direct_vs_group_nonadjacent,Info,63,46,109,0.7141,0.5287,0.1854,0.4295,2.431,direct,88221,87002
direct_vs_group_nonadjacent,Eindruck,10,18,28,0.1134,0.2069,-0.0935,-0.8372,2.4305,group,88221,87002
direct_vs_group_nonadjacent,Übernahme,10,18,28,0.1134,0.2069,-0.0935,-0.8372,2.4305,group,88221,87002
direct_vs_group_nonadjacent,Dies,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Einschätzung,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Kopf,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Könntet,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Laufe,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Magensonde,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Nonsuizidpakt,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Stuhl,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,UaK,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,akut,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,entsprechend,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,fixiert,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,geäußert,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,innerhalb,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,traurig,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,verschiedene,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,weinen,3,8,11,0.034,0.092,-0.0579,-1.3002,2.4284,group,88221,87002
direct_vs_group_nonadjacent,Sehr,17,9,26,0.1927,0.1034,0.0893,0.8613,2.3919,direct,88221,87002
direct_vs_group_nonadjacent,geschafft,17,9,26,0.1927,0.1034,0.0893,0.8613,2.3919,direct,88221,87002
direct_vs_group_nonadjacent,PTBS,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,Punkt,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,Vergangenheit,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,freuen,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,mehrfach,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,müsse,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,verpasst,5,11,16,0.0567,0.1264,-0.0698,-1.0842,2.3902,group,88221,87002
direct_vs_group_nonadjacent,Dank,71,53,124,0.8048,0.6092,0.1956,0.3983,2.3777,direct,88221,87002
direct_vs_group_nonadjacent,Weihnachtstage,14,23,37,0.1587,0.2644,-0.1057,-0.7167,2.3383,group,88221,87002
direct_vs_group_nonadjacent,erfragen,14,23,37,0.1587,0.2644,-0.1057,-0.7167,2.3383,group,88221,87002
direct_vs_group_nonadjacent,ginge,14,23,37,0.1587,0.2644,-0.1057,-0.7167,2.3383,group,88221,87002
direct_vs_group_nonadjacent,dazu,52,37,89,0.5894,0.4253,0.1642,0.4654,2.3358,direct,88221,87002
direct_vs_group_nonadjacent,keinen,33,46,79,0.3741,0.5287,-0.1547,-0.4931,2.3337,group,88221,87002
direct_vs_group_nonadjacent,Klinikstandort,53,69,122,0.6008,0.7931,-0.1923,-0.3975,2.3329,group,88221,87002
direct_vs_group_nonadjacent,diese,95,74,169,1.0768,0.8506,0.2263,0.3382,2.3322,direct,88221,87002
direct_vs_group_nonadjacent,kann,317,276,593,3.5932,3.1723,0.4209,0.1794,2.2952,direct,88221,87002
direct_vs_group_nonadjacent,Art,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,Mein,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,Update,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,Zettel,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,entweder,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,geholfen,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,jedem,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,reduzierter,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,rez,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,unterschrieben,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,â,8,3,11,0.0907,0.0345,0.0562,1.26,2.2892,direct,88221,87002
direct_vs_group_nonadjacent,Knie,14,7,21,0.1587,0.0805,0.0782,0.931,2.2822,direct,88221,87002
direct_vs_group_nonadjacent,klappt,14,7,21,0.1587,0.0805,0.0782,0.931,2.2822,direct,88221,87002
direct_vs_group_nonadjacent,arbeiten,11,19,30,0.1247,0.2184,-0.0937,-0.7819,2.2721,group,88221,87002
direct_vs_group_nonadjacent,Dinge,8,15,23,0.0907,0.1724,-0.0817,-0.8868,2.2631,group,88221,87002
direct_vs_group_nonadjacent,Schwester,8,15,23,0.0907,0.1724,-0.0817,-0.8868,2.2631,group,88221,87002
direct_vs_group_nonadjacent,Fokus,11,5,16,0.1247,0.0575,0.0672,1.0441,2.2232,direct,88221,87002
direct_vs_group_nonadjacent,denen,11,5,16,0.1247,0.0575,0.0672,1.0441,2.2232,direct,88221,87002
direct_vs_group_nonadjacent,runter,18,10,28,0.204,0.1149,0.0891,0.7971,2.2079,direct,88221,87002
direct_vs_group_nonadjacent,sodass,18,10,28,0.204,0.1149,0.0891,0.7971,2.2079,direct,88221,87002
direct_vs_group_nonadjacent,wirklich,18,10,28,0.204,0.1149,0.0891,0.7971,2.2079,direct,88221,87002
direct_vs_group_nonadjacent,ziemlich,18,10,28,0.204,0.1149,0.0891,0.7971,2.2079,direct,88221,87002
direct_vs_group_nonadjacent,Falls,37,25,62,0.4194,0.2873,0.1321,0.5363,2.1733,direct,88221,87002
direct_vs_group_nonadjacent,Also,27,17,44,0.306,0.1954,0.1107,0.632,2.1557,direct,88221,87002
direct_vs_group_nonadjacent,Vielen,27,17,44,0.306,0.1954,0.1107,0.632,2.1557,direct,88221,87002
