comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_full,finden,19,31,50,0.2154,0.3433,-0.1279,-0.6583,2.636,group,88221,90297
direct_vs_group_full,stationären,10,19,29,0.1134,0.2104,-0.0971,-0.8595,2.6344,group,88221,90297
direct_vs_group_full,worden,10,19,29,0.1134,0.2104,-0.0971,-0.8595,2.6344,group,88221,90297
direct_vs_group_full,ihren,40,57,97,0.4534,0.6313,-0.1778,-0.4721,2.6125,group,88221,90297
direct_vs_group_full,Ort,66,50,116,0.7481,0.5537,0.1944,0.4306,2.6018,direct,88221,90297
direct_vs_group_full,Vater,13,23,36,0.1474,0.2547,-0.1074,-0.7661,2.5869,group,88221,90297
direct_vs_group_full,reduziert,13,23,36,0.1474,0.2547,-0.1074,-0.7661,2.5869,group,88221,90297
direct_vs_group_full,Fragen,32,21,53,0.3627,0.2326,0.1302,0.6297,2.5627,direct,88221,90297
direct_vs_group_full,Knie,14,7,21,0.1587,0.0775,0.0812,0.9846,2.5442,direct,88221,90297
direct_vs_group_full,brauchen,14,7,21,0.1587,0.0775,0.0812,0.9846,2.5442,direct,88221,90297
direct_vs_group_full,Ausschluss,8,16,24,0.0907,0.1772,-0.0865,-0.9234,2.5356,group,88221,90297
direct_vs_group_full,zeigen,8,16,24,0.0907,0.1772,-0.0865,-0.9234,2.5356,group,88221,90297
direct_vs_group_full,Also,27,17,44,0.306,0.1883,0.1178,0.6856,2.5313,direct,88221,90297
direct_vs_group_full,CRP,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,Skills,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,Versorgung,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,Viele,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,hinsichtlich,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,spürbar,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,verloren,4,10,14,0.0453,0.1107,-0.0654,-1.1888,2.5189,group,88221,90297
direct_vs_group_full,runter,18,10,28,0.204,0.1107,0.0933,0.8507,2.5077,direct,88221,90297
direct_vs_group_full,sodass,18,10,28,0.204,0.1107,0.0933,0.8507,2.5077,direct,88221,90297
direct_vs_group_full,wirklich,18,10,28,0.204,0.1107,0.0933,0.8507,2.5077,direct,88221,90297
direct_vs_group_full,ziemlich,18,10,28,0.204,0.1107,0.0933,0.8507,2.5077,direct,88221,90297
direct_vs_group_full,müsste,39,27,66,0.4421,0.299,0.1431,0.556,2.482,direct,88221,90297
direct_vs_group_full,isst,6,13,19,0.068,0.144,-0.076,-1.0209,2.4805,group,88221,90297
direct_vs_group_full,min,6,13,19,0.068,0.144,-0.076,-1.0209,2.4805,group,88221,90297
direct_vs_group_full,stark,6,13,19,0.068,0.144,-0.076,-1.0209,2.4805,group,88221,90297
direct_vs_group_full,Art,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,Mein,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,Zettel,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,entweder,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,geholfen,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,jedem,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,reduzierter,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,rez,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,â,8,3,11,0.0907,0.0332,0.0575,1.3137,2.4761,direct,88221,90297
direct_vs_group_full,Fokus,11,5,16,0.1247,0.0554,0.0693,1.0977,2.4477,direct,88221,90297
direct_vs_group_full,denen,11,5,16,0.1247,0.0554,0.0693,1.0977,2.4477,direct,88221,90297
direct_vs_group_full,Dank,71,55,126,0.8048,0.6091,0.1957,0.399,2.4264,direct,88221,90297
direct_vs_group_full,Gewichtszunahme,23,14,37,0.2607,0.155,0.1057,0.7302,2.4256,direct,88221,90297
direct_vs_group_full,Am,21,33,54,0.238,0.3655,-0.1274,-0.6063,2.4173,group,88221,90297
direct_vs_group_full,Symptomatik,21,33,54,0.238,0.3655,-0.1274,-0.6063,2.4173,group,88221,90297
direct_vs_group_full,einem,63,48,111,0.7141,0.5316,0.1825,0.4223,2.3971,direct,88221,90297
direct_vs_group_full,Er,44,61,105,0.4987,0.6755,-0.1768,-0.4332,2.3833,group,88221,90297
direct_vs_group_full,müssen,41,29,70,0.4647,0.3212,0.1436,0.526,2.3559,direct,88221,90297
direct_vs_group_full,e,19,11,30,0.2154,0.1218,0.0935,0.7954,2.3495,direct,88221,90297
direct_vs_group_full,dabei,56,42,98,0.6348,0.4651,0.1696,0.4443,2.3457,direct,88221,90297
direct_vs_group_full,mit,943,1034,1977,10.6891,11.4511,-0.762,-0.0993,2.3409,group,88221,90297
direct_vs_group_full,Befunde,15,8,23,0.17,0.0886,0.0814,0.9003,2.3305,direct,88221,90297
direct_vs_group_full,SD,15,8,23,0.17,0.0886,0.0814,0.9003,2.3305,direct,88221,90297
direct_vs_group_full,deswegen,15,8,23,0.17,0.0886,0.0814,0.9003,2.3305,direct,88221,90297
direct_vs_group_full,ins,35,24,59,0.3967,0.2658,0.1309,0.5686,2.3267,direct,88221,90297
direct_vs_group_full,selbst,35,50,85,0.3967,0.5537,-0.157,-0.4749,2.3236,group,88221,90297
direct_vs_group_full,Anspannung,15,25,40,0.17,0.2769,-0.1068,-0.6847,2.2995,group,88221,90297
direct_vs_group_full,Infos,15,25,40,0.17,0.2769,-0.1068,-0.6847,2.2995,group,88221,90297
direct_vs_group_full,Gefühle,12,21,33,0.136,0.2326,-0.0965,-0.7489,2.281,group,88221,90297
direct_vs_group_full,evaluieren,36,25,61,0.4081,0.2769,0.1312,0.551,2.2586,direct,88221,90297
direct_vs_group_full,paar,30,20,50,0.3401,0.2215,0.1186,0.6067,2.2529,direct,88221,90297
direct_vs_group_full,Dies,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Einschätzung,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Kopf,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Könntet,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Laufe,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Nonsuizidpakt,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Stuhl,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,UaK,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,akut,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,entsprechend,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,fixiert,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,geäußert,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,innerhalb,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,traurig,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,verschiedene,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,weinen,3,8,11,0.034,0.0886,-0.0546,-1.2466,2.2435,group,88221,90297
direct_vs_group_full,Klinikstandort,53,71,124,0.6008,0.7863,-0.1855,-0.3848,2.2203,group,88221,90297
direct_vs_group_full,Land,7,14,21,0.0793,0.155,-0.0757,-0.9175,2.2186,group,88221,90297
direct_vs_group_full,Psychoedukation,7,14,21,0.0793,0.155,-0.0757,-0.9175,2.2186,group,88221,90297
direct_vs_group_full,to,7,14,21,0.0793,0.155,-0.0757,-0.9175,2.2186,group,88221,90297
direct_vs_group_full,Falls,37,26,63,0.4194,0.2879,0.1315,0.5345,2.1949,direct,88221,90297
direct_vs_group_full,15Uhr,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Antidepressivum,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Auftrag,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Bericht,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Betreuung,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Diese,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Dissoziative,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Doctalk,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Kontakte,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Mitbefundung,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Rating,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Regel,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Rest,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Rezept,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Sache,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Schlecht,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Strukturgebung,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Tut,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Unzufriedenheit,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Vmtl,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,anlegen,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,bewegt,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,freien,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,freitags,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,jeweiligen,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,kommunizieren,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,schicke,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,schreib,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,type,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,unbehandelt,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,verneint,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,verstetigen,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,wem,6,2,8,0.068,0.0221,0.0459,1.4121,2.1871,direct,88221,90297
direct_vs_group_full,Mittag,12,6,18,0.136,0.0664,0.0696,0.977,2.1808,direct,88221,90297
direct_vs_group_full,bitten,12,6,18,0.136,0.0664,0.0696,0.977,2.1808,direct,88221,90297
direct_vs_group_full,PTBS,5,11,16,0.0567,0.1218,-0.0651,-1.0306,2.1686,group,88221,90297
direct_vs_group_full,Punkt,5,11,16,0.0567,0.1218,-0.0651,-1.0306,2.1686,group,88221,90297
direct_vs_group_full,Vergangenheit,5,11,16,0.0567,0.1218,-0.0651,-1.0306,2.1686,group,88221,90297
direct_vs_group_full,mehrfach,5,11,16,0.0567,0.1218,-0.0651,-1.0306,2.1686,group,88221,90297
direct_vs_group_full,müsse,5,11,16,0.0567,0.1218,-0.0651,-1.0306,2.1686,group,88221,90297
direct_vs_group_full,verpasst,5,11,16,0.0567,0.1218,-0.0651,-1.0306,2.1686,group,88221,90297
direct_vs_group_full,frage,16,9,25,0.1814,0.0997,0.0817,0.83,2.1526,direct,88221,90297
direct_vs_group_full,gehört,16,9,25,0.1814,0.0997,0.0817,0.83,2.1526,direct,88221,90297
direct_vs_group_full,wg,16,9,25,0.1814,0.0997,0.0817,0.83,2.1526,direct,88221,90297
direct_vs_group_full,sehe,45,33,78,0.5101,0.3655,0.1446,0.4753,2.1432,direct,88221,90297
direct_vs_group_full,vorher,20,31,51,0.2267,0.3433,-0.1166,-0.5862,2.1423,group,88221,90297
direct_vs_group_full,Abklärung,10,18,28,0.1134,0.1993,-0.086,-0.7836,2.1356,group,88221,90297
direct_vs_group_full,Eindruck,10,18,28,0.1134,0.1993,-0.086,-0.7836,2.1356,group,88221,90297
direct_vs_group_full,Übernahme,10,18,28,0.1134,0.1993,-0.086,-0.7836,2.1356,group,88221,90297
direct_vs_group_full,wieder,176,209,385,1.995,2.3146,-0.3196,-0.2137,2.1166,group,88221,90297
direct_vs_group_full,Info,63,49,112,0.7141,0.5427,0.1715,0.3929,2.0954,direct,88221,90297
direct_vs_group_full,Blick,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,Planung,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,Status,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,fände,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,hilft,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,körperliche,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,relaxed,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,stationäre,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,vorgeschlagen,9,4,13,0.102,0.0443,0.0577,1.1116,2.0916,direct,88221,90297
direct_vs_group_full,Vielen,27,18,45,0.306,0.1993,0.1067,0.6055,2.0276,direct,88221,90297
direct_vs_group_full,gehe,27,18,45,0.306,0.1993,0.1067,0.6055,2.0276,direct,88221,90297
direct_vs_group_full,Mittwoch,76,61,137,0.8615,0.6755,0.1859,0.3484,2.013,direct,88221,90297
direct_vs_group_full,Weihnachtstage,14,23,37,0.1587,0.2547,-0.096,-0.6631,2.007,group,88221,90297
direct_vs_group_full,erfragen,14,23,37,0.1587,0.2547,-0.096,-0.6631,2.007,group,88221,90297
direct_vs_group_full,ginge,14,23,37,0.1587,0.2547,-0.096,-0.6631,2.007,group,88221,90297
direct_vs_group_full,Absprache,8,15,23,0.0907,0.1661,-0.0754,-0.8332,2.0049,group,88221,90297
direct_vs_group_full,Dinge,8,15,23,0.0907,0.1661,-0.0754,-0.8332,2.0049,group,88221,90297
direct_vs_group_full,Schwester,8,15,23,0.0907,0.1661,-0.0754,-0.8332,2.0049,group,88221,90297
direct_vs_group_full,Sehr,17,10,27,0.1927,0.1107,0.082,0.7705,2.0022,direct,88221,90297
direct_vs_group_full,Emotionsregulation,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Empfehlungen,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Entlassdatum,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Gruppenthema,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Mangel,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Movicol,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Prof,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,S,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,SSRI,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Verlängerung,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Will,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Wisst,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Workshop,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,akutes,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,begrenzen,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,beigetragen,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,erschien,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,erstes,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,extrem,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,fragl,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,gelernt,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,gesamten,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,hoher,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,ihnen,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,meint,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,seht,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,stattfindet,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,suche,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,therapeutisches,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,versorgt,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,verspätet,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,wahrnehmen,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,Überforderung,2,6,8,0.0227,0.0664,-0.0438,-1.345,2.001,group,88221,90297
direct_vs_group_full,500g,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Anfrage,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Aufenthaltes,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Essenbestellung,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Konsequenzen,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Missempfindungen,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,NSTEMI,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Nachfragen,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Nitro,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,OPD,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,PNP,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Probatorik_Patient,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Schnelltests,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Sitzungen,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Stabilisierung,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Stressecho,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Systolikum,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,T3,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Testosteronbestimmung,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Testung,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Unterricht,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Weiß,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,Zeitplan,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,alt,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,angehörigengespräch,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,auskultatorisch,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,behalten,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,besprichst,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,betreue,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,eingeteilt,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,fester,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,gedauert,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,gefreut,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,geschildert,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,gewicht,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,innocent,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,jedes,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,konkret,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,me,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,med,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,niedrignormal,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,pünktlich,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,reinschauen,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,run,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,sex,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,sprichst,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,status,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,streng,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,update,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,vermitteln,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,versichert,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,vorab,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,vorbesprochen,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,wochenende,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,zimmer,4,1,5,0.0453,0.0111,0.0343,1.6185,1.9979,direct,88221,90297
direct_vs_group_full,arbeiten,11,19,30,0.1247,0.2104,-0.0857,-0.7283,1.9773,group,88221,90297
direct_vs_group_full,allerdings,34,24,58,0.3854,0.2658,0.1196,0.5274,1.9732,direct,88221,90297
direct_vs_group_full,Pt,13,7,20,0.1474,0.0775,0.0698,0.8816,1.9703,direct,88221,90297
direct_vs_group_full,Sorge,13,7,20,0.1474,0.0775,0.0698,0.8816,1.9703,direct,88221,90297
direct_vs_group_full,Stationsruhe,13,7,20,0.1474,0.0775,0.0698,0.8816,1.9703,direct,88221,90297
direct_vs_group_full,schreibe,13,7,20,0.1474,0.0775,0.0698,0.8816,1.9703,direct,88221,90297
direct_vs_group_full,jeden,28,19,47,0.3174,0.2104,0.107,0.581,1.9498,direct,88221,90297
direct_vs_group_full,Menschen,6,12,18,0.068,0.1329,-0.0649,-0.9099,1.9017,group,88221,90297
direct_vs_group_full,U,6,12,18,0.068,0.1329,-0.0649,-0.9099,1.9017,group,88221,90297
direct_vs_group_full,Zielkonflikt,6,12,18,0.068,0.1329,-0.0649,-0.9099,1.9017,group,88221,90297
direct_vs_group_full,Anamnese,23,15,38,0.2607,0.1661,0.0946,0.6339,1.8881,direct,88221,90297
direct_vs_group_full,nun,23,34,57,0.2607,0.3765,-0.1158,-0.5204,1.888,group,88221,90297
direct_vs_group_full,Termine,29,20,49,0.3287,0.2215,0.1072,0.5586,1.8784,direct,88221,90297
direct_vs_group_full,gekommen,29,20,49,0.3287,0.2215,0.1072,0.5586,1.8784,direct,88221,90297
direct_vs_group_full,diese,95,79,174,1.0768,0.8749,0.202,0.2981,1.869,direct,88221,90297
direct_vs_group_full,Röntgen,4,9,13,0.0453,0.0997,-0.0543,-1.0444,1.859,group,88221,90297
